season,game_id,game_date,home_team,away_team,home_score,away_score,label,is_playoff,game_type,max_games,elo_diff,win_pct_diff,rpg_diff,rapg_diff,pythagorean_diff,log5_prob,sp_era_diff,sp_whip_diff,sp_k9_diff,sp_bb9_diff,series_game_num,series_deficit,is_elimination_game
2018,563347,2018-10-03,CHC,COL,1,2,0,1,F,3,1.67305961499369,0.022761702772307157,-0.09241024087259486,-0.5741933040448419,0.006828510831692147,0.5100491589472629,0.46999999999999975,0.06000000000000005,-0.31357102912503887,0.05696839623354455,1,0,0
2018,563346,2018-10-04,NYY,OAK,7,2,1,1,F,3,-6.41627116728705,0.009756097560975618,0.20655487804878092,0.0448170731707318,0.0029268292682926855,0.5040322580645161,-0.7399999999999998,-0.32000000000000006,2.0984320557491287,-1.5862369337979096,1,0,0
2018,563383,2018-10-04,MIL,COL,3,2,1,1,D,5,11.898152545317089,0.027474892395982775,-0.1543758967001434,-0.5535868005738882,0.008242467718794833,0.5120797325427364,-0.77,-0.19000000000000017,3.1175872388645143,-0.012551936542987807,1,0,0
2018,563388,2018-10-05,LAD,ATL,6,0,1,1,D,5,19.82991829922753,0.016487730061349737,0.33512269938650263,-0.28430005577244843,0.004946319018404921,0.5074368730543065,-0.8800000000000001,-0.07000000000000006,-0.20568129023694226,-1.7045861817216434,1,0,0
2018,563378,2018-10-05,HOU,CLE,7,2,1,1,D,5,40.15940947082595,0.07659527570625613,-0.07215017817126501,-0.7080562800778809,0.022978582711876836,0.5324311712552496,-0.3700000000000001,-0.08999999999999997,2.903238426429038,0.13281895240165187,1,0,0
2018,563384,2018-10-05,MIL,COL,4,0,1,1,D,5,15.361473199479178,0.027474892395982775,-0.1543758967001434,-0.5535868005738882,0.008242467718794833,0.5120797325427364,-1.0499999999999998,-0.1100000000000001,-1.0991664045297265,0.2995635419943379,2,1,0
2018,563348,2018-10-05,BOS,NYY,5,4,1,1,D,5,35.6328812350107,0.06654448047370654,0.26508529536162406,-0.21887776681235005,0.01996334414211196,0.5258715194036396,-1.54,-0.2699999999999999,3.723264540337711,-0.6467808202911631,1,0,0
2018,563389,2018-10-06,LAD,ATL,3,0,1,1,D,5,23.203854302904574,0.016487730061349737,0.33512269938650263,-0.28430005577244843,0.004946319018404921,0.5074368730543065,-0.10000000000000009,-0.040000000000000036,-0.243549687562993,-1.1480850634952633,2,1,0
2018,563379,2018-10-06,HOU,CLE,3,1,1,1,D,5,43.30735471510093,0.07659527570625613,-0.07215017817126501,-0.7080562800778809,0.022978582711876836,0.5324311712552496,-0.5,-0.09999999999999987,1.5712094425956735,0.8595829866888516,2,1,0
2018,563374,2018-10-07,BOS,NYY,2,6,0,1,D,5,38.83071103498423,0.06654448047370654,0.26508529536162406,-0.21887776681235005,0.01996334414211196,0.5258715194036396,-0.16999999999999993,0.010000000000000009,-0.12194055944056004,0.5375874125874125,2,1,0
2018,563385,2018-10-07,COL,MIL,0,6,0,1,D,5,-18.785692266854085,-0.027474892395982775,0.1543758967001434,0.5535868005738882,-0.008242467718794833,0.48792026745726363,1.2000000000000002,-0.010000000000000009,4.982712093101704,-0.3950497554393655,3,-2,1
2018,563390,2018-10-08,ATL,LAD,6,5,1,1,D,5,-26.53995669464507,-0.016487730061349737,-0.33512269938650263,0.28430005577244843,-0.004946319018404921,0.4925631269456935,1.2799999999999998,0.3700000000000001,-1.1151432630831142,2.0203646696661144,3,-2,1
2018,563380,2018-10-08,CLE,HOU,3,11,0,1,D,5,-46.420769965978934,-0.07659527570625613,0.07215017817126501,0.7080562800778809,-0.022978582711876836,0.4675688287447504,-0.7200000000000002,-0.15000000000000013,2.5869869706840385,0.4645114006514657,3,-2,1
2018,563391,2018-10-08,ATL,LAD,2,6,0,1,D,5,-22.637337297087242,-0.016487730061349737,-0.33512269938650263,0.28430005577244843,-0.004946319018404921,0.4925631269456935,-0.81,-0.040000000000000036,-0.24145316747672751,0.5628552599060876,4,-1,1
2018,563375,2018-10-08,NYY,BOS,1,16,0,1,D,5,-33.993271211658794,-0.06654448047370654,-0.26508529536162406,0.21887776681235005,-0.01996334414211196,0.4741284805963604,-0.41999999999999993,0.010000000000000009,2.1592428665599392,0.5421414445804686,3,0,0
2018,563376,2018-10-10,NYY,BOS,3,4,0,1,D,5,-38.00486157272462,-0.06654448047370654,-0.26508529536162406,0.21887776681235005,-0.01996334414211196,0.4741284805963604,-0.6300000000000003,0.13000000000000012,-0.701988112318098,0.7421602787456445,4,-1,1
2018,563400,2018-10-13,MIL,LAD,6,5,1,1,L,7,6.859833584441958,0.01985294117647063,-0.32205882352941195,0.1692513368983959,0.0059558823529411884,0.5086705202312138,1.48,0.3999999999999999,-0.8572205306655052,2.592757720748151,1,0,0
2018,563401,2018-10-13,MIL,LAD,3,4,0,1,L,7,10.380222871091291,0.01985294117647063,-0.32205882352941195,0.1692513368983959,0.0059558823529411884,0.5086705202312138,0.5999999999999999,0.19999999999999996,-4.150232542577041,1.3727205808545517,2,1,0
2018,563393,2018-10-14,BOS,HOU,2,7,0,1,L,7,19.67845087542014,0.04755806306462229,0.5627704129313633,0.6351458931847289,0.014267418919386687,0.5182208784213876,-0.41000000000000014,-0.040000000000000036,1.3037383177570092,0.3806340944043536,1,0,0
2018,563394,2018-10-14,BOS,HOU,7,5,1,1,L,7,15.054088109101713,0.04755806306462229,0.5627704129313633,0.6351458931847289,0.014267418919386687,0.5182208784213876,0.7000000000000002,0.10999999999999988,-3.34819807895931,-0.3183898048706699,2,-1,0
2018,563402,2018-10-15,LAD,MIL,0,4,0,1,L,7,-5.860714701027291,-0.01985294117647063,0.32205882352941195,-0.1692513368983959,-0.0059558823529411884,0.49132947976878605,-0.8799999999999999,-0.19999999999999996,2.6084338361272534,-0.8918517149863945,3,0,0
2018,563395,2018-10-16,HOU,BOS,2,8,0,1,L,7,-18.481773191754428,-0.04755806306462229,-0.5627704129313633,-0.6351458931847289,-0.014267418919386687,0.48177912157861225,-0.06999999999999984,0.18000000000000016,-1.4611761598732285,0.9288669777269127,3,0,0
2018,563403,2018-10-17,LAD,MIL,2,1,1,1,L,7,-10.195408730259032,-0.01985294117647063,0.32205882352941195,-0.1692513368983959,-0.0059558823529411884,0.49132947976878605,-0.5499999999999998,-0.31999999999999984,2.3864057127743985,-1.4291192806135937,4,-1,0
2018,563404,2018-10-17,LAD,MIL,5,2,1,1,L,7,-6.4804979376556275,-0.01985294117647063,0.32205882352941195,-0.1692513368983959,-0.0059558823529411884,0.49132947976878605,0.16000000000000014,-0.16999999999999993,3.0681818181818175,-1.3946280991735533,5,0,0
2018,563396,2018-10-18,HOU,BOS,6,8,0,1,L,7,-22.67180314846678,-0.04755806306462229,-0.5627704129313633,-0.6351458931847289,-0.014267418919386687,0.48177912157861225,-1.1500000000000004,-0.020000000000000018,1.8950530993761614,1.1912620751528302,4,-1,0
2018,563397,2018-10-19,HOU,BOS,1,4,0,1,L,7,-26.81367722171467,-0.04755806306462229,-0.5627704129313633,-0.6351458931847289,-0.014267418919386687,0.48177912157861225,-1.06,-0.23999999999999988,3.1451253186066275,-1.0007434154630415,5,-2,1
2018,563405,2018-10-20,MIL,LAD,7,2,1,1,L,7,2.808105356012902,0.01985294117647063,-0.32205882352941195,0.1692513368983959,0.0059558823529411884,0.5086705202312138,0.5999999999999999,0.19999999999999996,-4.150232542577041,1.3727205808545517,6,-1,1
2018,563406,2018-10-21,MIL,LAD,1,5,0,1,L,7,6.374533544880023,0.01985294117647063,-0.32205882352941195,0.1692513368983959,0.0059558823529411884,0.5086705202312138,0.8799999999999999,0.19999999999999996,-2.6084338361272534,0.8918517149863945,7,0,1
2018,563407,2018-10-24,BOS,LAD,8,4,1,1,W,7,43.74740088683552,0.11380057803468213,0.627890173410405,0.19298476090383598,0.03414017341040464,0.5459317585301837,-0.6200000000000001,-0.18000000000000005,4.853305785123968,0.31894026571817147,1,0,0
2018,563408,2018-10-25,BOS,LAD,4,2,1,1,W,7,46.85600016178091,0.11380057803468213,0.627890173410405,0.19298476090383598,0.03414017341040464,0.5459317585301837,1.61,0.1299999999999999,-0.677608575634892,0.9171420684578577,2,1,0
2018,563409,2018-10-27,LAD,BOS,3,2,1,1,W,7,-49.93065631408376,-0.11380057803468213,-0.627890173410405,-0.19298476090383598,-0.03414017341040464,0.4540682414698162,-1.6600000000000001,-0.21999999999999997,0.9583488379960077,0.16691756029904248,3,-2,0
2018,563410,2018-10-28,LAD,BOS,6,9,0,1,W,7,-45.75886651897986,-0.11380057803468213,-0.627890173410405,-0.19298476090383598,-0.03414017341040464,0.4540682414698162,-0.1599999999999997,-0.1399999999999999,0.04220330443993703,-0.34198628101949335,4,-1,0
2018,563411,2018-10-29,LAD,BOS,1,5,0,1,W,7,-49.63504006820426,-0.11380057803468213,-0.627890173410405,-0.19298476090383598,-0.03414017341040464,0.4540682414698162,-0.8500000000000001,-0.09999999999999987,-0.4044421487603316,-0.9390495867768593,5,-2,1
2019,599336,2019-10-02,WSH,MIL,4,3,1,1,F,3,35.533865798312036,0.05002858776443686,0.5880145797598635,-0.36531589479702653,0.015008576329331058,0.5221015407931296,-0.7000000000000002,-0.10999999999999988,2.1124400519329107,-0.49577382687263194,1,0,0
2019,599335,2019-10-03,OAK,TB,1,5,0,1,F,3,10.354090028795099,0.013360260991144957,0.47984309460929087,0.14948733882243292,0.004008078297343487,0.5056415638939911,-1.8399999999999999,-0.30000000000000004,-1.9947668154532874,-0.5116784669847623,1,0,0
2019,599352,2019-10-03,ATL,STL,6,7,0,1,D,5,16.413196226502805,0.046772309040455706,0.5973053892215567,0.47692420037972827,0.01403169271213671,0.5201510146295423,-0.41000000000000014,0.15000000000000013,0.22575250836120375,1.5501672240802675,1,0,0
2019,599347,2019-10-04,LAD,WSH,6,0,1,1,D,5,0.9398580027836942,0.0532626882320133,-0.010980200780814187,-0.6033533184606807,0.01597880646960399,0.521562429442312,0.009999999999999787,-0.1399999999999999,0.00847104820171296,-1.292486469853567,1,0,0
2019,599337,2019-10-04,HOU,TB,6,2,1,1,D,5,31.677133374332925,0.07372505543237251,0.8173503325942351,-0.08411862527716218,0.022117516629711752,0.5296213808463252,0.8,-0.08999999999999997,0.832898043660375,-0.38185581234908605,1,0,0
2019,599353,2019-10-04,ATL,STL,3,0,1,1,D,5,11.825562974770946,0.046772309040455706,0.5973053892215567,0.47692420037972827,0.01403169271213671,0.5201510146295423,1.79,0.28,-2.5122110487135956,0.3249314352879722,2,-1,0
2019,599342,2019-10-04,NYY,MIN,10,4,1,1,D,5,16.617811396491334,0.025793650793650702,0.020282186948853642,-0.2773368606701938,0.007738095238095211,0.5103338632750397,0.13999999999999968,0.06000000000000005,2.350220134583953,0.994216865695817,1,0,0
2019,599348,2019-10-05,LAD,WSH,2,4,0,1,D,5,4.527554665795378,0.0532626882320133,-0.010980200780814187,-0.6033533184606807,0.01597880646960399,0.521562429442312,-0.29000000000000004,0.0,-1.2702946831820423,-0.34232437508384406,2,1,0
2019,599343,2019-10-05,NYY,MIN,8,2,1,1,D,5,20.027873466477786,0.025793650793650702,0.020282186948853642,-0.2773368606701938,0.007738095238095211,0.5103338632750397,2.8600000000000003,0.1100000000000001,0.06224951519069055,0.3897866839043309,2,1,0
2019,599338,2019-10-06,HOU,TB,3,1,1,1,D,5,34.91877195351094,0.07372505543237251,0.8173503325942351,-0.08411862527716218,0.022117516629711752,0.5296213808463252,-1.79,-0.38,1.4534104080165502,-1.3299490896286623,2,1,0
2019,599354,2019-10-06,STL,ATL,1,3,0,1,D,5,-15.28970432602091,-0.046772309040455706,-0.5973053892215567,-0.47692420037972827,-0.01403169271213671,0.4798489853704577,1.5100000000000002,0.31999999999999984,0.7045653301711994,1.2427443859779146,3,0,0
2019,599349,2019-10-06,WSH,LAD,4,10,0,1,D,5,-0.07443019382571947,-0.0532626882320133,0.010980200780814187,0.6033533184606807,-0.01597880646960399,0.478437570557688,1.5300000000000002,0.26,-0.7659616568463647,1.9620965614281944,3,0,0
2019,599339,2019-10-07,TB,HOU,10,3,1,1,D,5,-38.12449583703369,-0.07372505543237251,-0.8173503325942351,0.08411862527716218,-0.022117516629711752,0.47037861915367485,0.11999999999999966,0.10000000000000009,3.0303952032911727,1.341344260142676,3,-2,1
2019,599355,2019-10-07,STL,ATL,5,4,1,1,D,5,-19.516384362134886,-0.046772309040455706,-0.5973053892215567,-0.47692420037972827,-0.01403169271213671,0.4798489853704577,-0.3999999999999999,0.039999999999999813,-0.2615971814445093,1.3159130945390491,4,-1,1
2019,599350,2019-10-07,WSH,LAD,6,1,1,1,D,5,-4.475176729908071,-0.0532626882320133,0.010980200780814187,0.6033533184606807,-0.01597880646960399,0.478437570557688,0.46999999999999975,-0.09999999999999987,1.6450676982591848,-1.0379593810444878,4,-1,1
2019,599344,2019-10-08,MIN,NYY,1,5,0,1,D,5,-23.39958645585716,-0.025793650793650702,-0.020282186948853642,0.2773368606701938,-0.007738095238095211,0.4896661367249603,2.01,0.20999999999999996,-2.6745283018867916,-1.5,3,-2,1
2019,599340,2019-10-08,TB,HOU,4,1,1,1,D,5,-34.08852471905561,-0.07372505543237251,-0.8173503325942351,0.08411862527716218,-0.022117516629711752,0.47037861915367485,0.8300000000000001,0.43999999999999995,-1.4911184640167185,1.712699725717271,4,-1,1
2019,599356,2019-10-09,ATL,STL,1,13,0,1,D,5,15.694528154728232,0.046772309040455706,0.5973053892215567,0.47692420037972827,0.01403169271213671,0.5201510146295423,1.79,0.28,-2.5122110487135956,0.3249314352879722,5,0,1
2019,599351,2019-10-10,LAD,WSH,3,7,0,1,D,5,0.8257053056945551,0.0532626882320133,-0.010980200780814187,-0.6033533184606807,0.01597880646960399,0.521562429442312,-0.06000000000000005,0.0,-0.19618099595007088,-0.5851578422539649,5,0,1
2019,599341,2019-10-10,HOU,TB,6,1,1,1,D,5,30.09901844195406,0.07372505543237251,0.8173503325942351,-0.08411862527716218,0.022117516629711752,0.5296213808463252,0.72,0.0,2.5431711145996854,-0.04238618524332827,5,0,1
2019,599364,2019-10-12,STL,WSH,0,2,0,1,L,7,-33.057586494157476,-0.03402286336418081,-0.6711690255851934,-0.28609825802939604,-0.010206859009254244,0.48517903723025846,0.31000000000000005,-0.050000000000000044,-0.22158198009428975,-1.5793609219486642,1,0,0
2019,599365,2019-10-12,STL,WSH,1,3,0,1,L,7,-37.079949123083225,-0.03402286336418081,-0.6711690255851934,-0.28609825802939604,-0.010206859009254244,0.48517903723025846,1.2700000000000005,0.3999999999999999,-4.6691630204127605,1.631935550506094,2,-1,0
2019,599357,2019-10-13,HOU,NYY,0,7,0,1,L,7,9.257939980578385,0.022186147186147198,-0.20616883116883145,-0.5051406926406927,0.006655844155844159,0.5085594989561586,-1.52,-0.26,0.6973633395358645,-0.6840922655619142,1,0,0
2019,599358,2019-10-14,HOU,NYY,3,2,1,1,L,7,4.751139909017411,0.022186147186147198,-0.20616883116883145,-0.5051406926406927,0.006655844155844159,0.5085594989561586,-1.2399999999999998,-0.48,0.9970038493591016,-1.5903309655145046,2,-1,0
2019,599366,2019-10-14,WSH,STL,8,1,1,1,L,7,41.056003109925314,0.03402286336418081,0.6711690255851934,0.28609825802939604,0.010206859009254244,0.5148209627697415,0.5699999999999998,0.07000000000000006,0.21947831455471523,-0.10973915727735717,3,2,0
2019,599359,2019-10-15,NYY,HOU,1,4,0,1,L,7,-8.295474535075073,-0.022186147186147198,0.20616883116883145,0.5051406926406927,-0.006655844155844159,0.4914405010438413,-1.0,0.10999999999999999,-1.067896389324961,2.465463108320251,3,0,0
2019,599367,2019-10-16,WSH,STL,7,4,1,1,L,7,44.19409975201552,0.03402286336418081,0.6711690255851934,0.28609825802939604,0.010206859009254244,0.5148209627697415,-0.10000000000000009,-0.22999999999999998,3.5963268082533437,-1.3124858287355456,4,3,1
2019,599360,2019-10-18,NYY,HOU,3,8,0,1,L,7,-12.602317734566213,-0.022186147186147198,0.20616883116883145,0.5051406926406927,-0.006655844155844159,0.4914405010438413,1.52,0.26,-0.6973633395358645,0.6840922655619142,4,-1,0
2019,599361,2019-10-18,NYY,HOU,4,1,1,1,L,7,-16.859823962671953,-0.022186147186147198,0.20616883116883145,0.5051406926406927,-0.006655844155844159,0.4914405010438413,1.2399999999999998,0.48,-0.9970038493591016,1.5903309655145046,5,-2,1
2019,599362,2019-10-20,HOU,NYY,6,4,1,1,L,7,13.068480888435943,0.022186147186147198,-0.20616883116883145,-0.5051406926406927,0.006655844155844159,0.5085594989561586,-0.04999999999999982,-0.040000000000000036,-3.357154150197628,0.5653754940711462,6,1,1
2019,599371,2019-10-23,HOU,WSH,4,5,0,1,W,7,6.746658961612184,0.06818181818181812,0.25568181818181746,-0.37500000000000044,0.020454545454545437,0.5272727272727272,-0.41999999999999993,-0.14,1.1273741456112294,0.31113263636059996,1,0,0
2019,599372,2019-10-24,HOU,WSH,3,12,0,1,W,7,2.2683325370132934,0.06818181818181812,0.25568181818181746,-0.37500000000000044,0.020454545454545437,0.5272727272727272,-0.7399999999999998,-0.24,1.299010878194263,-0.7164159890145259,2,-1,0
2019,599373,2019-10-26,WSH,HOU,1,4,0,1,W,7,2.1590968932271153,-0.06818181818181812,-0.25568181818181746,0.37500000000000044,-0.020454545454545437,0.4727272727272728,0.9199999999999999,0.29000000000000004,-0.800434966703877,1.8506486007929481,3,2,0
2019,599374,2019-10-27,WSH,HOU,1,8,0,1,W,7,-2.2670892336066117,-0.06818181818181812,-0.25568181818181746,0.37500000000000044,-0.020454545454545437,0.4727272727272728,-0.7000000000000002,0.07999999999999985,1.8234725911615541,1.5822265153344603,4,1,0
2019,599375,2019-10-28,WSH,HOU,1,7,0,1,W,7,-6.642829753231808,-0.06818181818181812,-0.25568181818181746,0.37500000000000044,-0.020454545454545437,0.4727272727272728,2.9800000000000004,0.7799999999999999,-5.802271389324961,2.606088108320251,5,0,0
2019,599376,2019-10-30,HOU,WSH,2,7,0,1,W,7,10.968580723105106,0.06818181818181812,0.25568181818181746,-0.37500000000000044,0.020454545454545437,0.5272727272727272,-0.7399999999999998,-0.24,1.299010878194263,-0.7164159890145259,6,1,1
2019,599377,2019-10-31,HOU,WSH,2,6,0,1,W,7,6.442414563074863,0.06818181818181812,0.25568181818181746,-0.37500000000000044,0.020454545454545437,0.5272727272727272,0.010000000000000231,-0.050000000000000044,-4.625027036045999,-0.42947454285908493,7,0,1
2021,660938,2021-10-06,BOS,NYY,6,2,1,1,F,3,-3.027056191165002,0.002056810525196018,0.7644951948650665,0.5236355899145364,0.0006170431575588054,0.500909375979931,0.52,0.1299999999999999,-2.4354332455102696,-0.30732135175825337,1,0,0
2021,660937,2021-10-07,LAD,STL,3,1,1,1,F,3,41.122198420019686,0.09153092165573651,0.7085536986108174,-0.6928284324095619,0.02745927649672095,0.5382710225262413,-0.5899999999999999,-0.20000000000000007,4.254205427869629,-0.3742455453393472,1,0,0
2021,660936,2021-10-07,HOU,CWS,6,1,1,1,D,5,16.545840759381463,0.021305561227962677,0.4636171805867537,0.061023756041113764,0.006391668368388803,0.5092324936581912,0.4700000000000002,0.1499999999999999,0.16750153677134172,1.6339345270013994,1,0,0
2021,660929,2021-10-08,TB,BOS,5,0,1,1,D,5,16.72763112520329,0.041959746500452644,0.14440420642105956,-0.5864266313810154,0.012587923950135792,0.5178566136154826,-1.31,-0.11999999999999988,-0.27106451059939474,0.01712473572938711,1,0,0
2021,660934,2021-10-08,HOU,CWS,9,4,1,1,D,5,19.956713423427118,0.021305561227962677,0.4636171805867537,0.061023756041113764,0.006391668368388803,0.5092324936581912,-0.3899999999999997,0.1499999999999999,-1.7710396039603946,1.2568346386877494,2,1,0
2021,660917,2021-10-08,MIL,ATL,2,1,1,1,D,5,-7.459384566478548,0.0214950711938664,-0.3362541073384451,-0.20310788608981367,0.00644852135815992,0.5094680979375227,-0.9099999999999997,-0.10000000000000009,2.1404014233651196,-0.9791547963319323,1,0,0
2021,660932,2021-10-08,TB,BOS,6,14,0,1,D,5,20.136456408183903,0.041959746500452644,0.14440420642105956,-0.5864266313810154,0.012587923950135792,0.5178566136154826,-1.1300000000000003,-0.66,1.1812499999999986,-0.5062500000000001,2,1,0
2021,660933,2021-10-09,SF,LAD,4,0,1,1,D,5,-2.7517405445287295,0.00901644985890293,-0.17172551448826567,0.21639479661366945,0.002704934957670879,0.5034775683567826,0.5599999999999996,0.14000000000000012,0.39871589085072046,-0.06934189406099556,1,0,0
2021,660907,2021-10-09,MIL,ATL,0,3,0,1,D,5,-3.775795179117722,0.0214950711938664,-0.3362541073384451,-0.20310788608981367,0.00644852135815992,0.5094680979375227,-0.48,-0.13000000000000012,2.005718324818801,-0.06937162005490238,2,1,0
2021,660925,2021-10-10,SF,LAD,2,9,0,1,D,5,0.8780501767719215,0.00901644985890293,-0.17172551448826567,0.21639479661366945,0.002704934957670879,0.5034775683567826,-0.1499999999999999,0.020000000000000018,1.1882013016157984,0.5017392280071813,2,1,0
2021,660928,2021-10-10,BOS,TB,6,4,1,1,D,5,-15.506950192205068,-0.041959746500452644,-0.14440420642105956,0.5864266313810154,-0.012587923950135792,0.48214338638451737,0.9100000000000001,0.10999999999999988,0.9804916770903489,-1.2329211969594922,3,0,0
2021,660931,2021-10-11,CWS,HOU,12,6,1,1,D,5,-23.329225486364976,-0.021305561227962677,-0.4636171805867537,-0.061023756041113764,-0.006391668368388803,0.49076750634180877,0.43000000000000016,0.07000000000000006,2.6017003307398046,0.7971692817851319,3,-2,1
2021,660905,2021-10-11,ATL,MIL,3,0,1,1,D,5,8.134312428648172,-0.0214950711938664,0.3362541073384451,0.20310788608981367,-0.00644852135815992,0.4905319020624774,0.77,0.26,-3.4632494526258952,0.22496625776071522,3,0,0
2021,660927,2021-10-11,BOS,TB,6,5,1,1,D,5,-11.73113703720469,-0.041959746500452644,-0.14440420642105956,0.5864266313810154,-0.012587923950135792,0.48214338638451737,3.1900000000000004,0.44999999999999996,0.15400369978858386,0.9953752642706131,4,1,1
2021,660919,2021-10-12,LAD,SF,0,1,0,1,D,5,3.5335491187865955,-0.00901644985890293,0.17172551448826567,-0.21639479661366945,-0.002704934957670879,0.4965224316432174,-1.37,-0.31999999999999995,1.9784815556190996,-0.7245585501858738,3,0,0
2021,660926,2021-10-12,CWS,HOU,1,10,0,1,D,5,-19.463539728627893,-0.021305561227962677,-0.4636171805867537,-0.061023756041113764,-0.006391668368388803,0.49076750634180877,-0.79,-0.26,2.2935777449877737,-1.771341306119922,4,-1,1
2021,660914,2021-10-12,ATL,MIL,5,4,1,1,D,5,11.640246106570885,-0.0214950711938664,0.3362541073384451,0.20310788608981367,-0.00644852135815992,0.4905319020624774,0.1499999999999999,-0.09999999999999987,1.5967815141306758,-0.29806043612450317,4,1,1
2021,660918,2021-10-13,LAD,SF,7,2,1,1,D,5,-0.9082746650233275,-0.00901644985890293,0.17172551448826567,-0.21639479661366945,-0.002704934957670879,0.4965224316432174,-0.6999999999999997,-0.1200000000000001,1.028755237435739,-0.000861604051453746,4,-1,1
2021,660920,2021-10-15,SF,LAD,1,2,0,1,D,5,-2.700484696996682,0.00901644985890293,-0.17172551448826567,0.21639479661366945,0.002704934957670879,0.5034775683567826,0.5799999999999996,0.14000000000000012,-0.9329636655479359,-0.9715744929228078,5,0,1
2021,660896,2021-10-16,HOU,BOS,5,4,1,1,L,7,8.843058348960085,0.02109663302962017,0.22850331471865637,-0.5856438391953231,0.006328989908886051,0.5091403022242345,-0.020000000000000018,-0.09000000000000008,-2.6147896039603946,1.3449876237623766,1,0,0
2021,660913,2021-10-16,HOU,BOS,5,9,0,1,L,7,12.340958810965049,0.02109663302962017,0.22850331471865637,-0.5856438391953231,0.006328989908886051,0.5091403022242345,-0.27,-0.010000000000000009,0.05073714604043822,1.1693905893245244,2,1,0
2021,660924,2021-10-17,ATL,LAD,3,2,1,1,L,7,-31.28428854097615,-0.08685997910135845,-0.22779519331243492,0.5801332288401255,-0.026057993730407535,0.4638233054074638,0.5899999999999999,0.1200000000000001,-1.9359795134443019,-0.9284799707334916,1,0,0
